TestSponsor,SystemName,Parallel,BaseCopies,EnabledCores,EnabledChips,Threads/Core,Base,Peak,EnergyBase,EnergyPeak
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.60 GHz, Intel Xeon Gold 6348)",Yes,112,56,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.40 GHz, Intel Xeon Platinum 8360Y)",Yes,144,72,2,2,12.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.20 GHz, Intel Xeon Platinum 8352S)",Yes,128,64,2,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.40 GHz, Intel Xeon Platinum 8368)",Yes,152,76,2,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.40 GHz, Intel Xeon Platinum 8351N)",Yes,72,36,1,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.00 GHz, Intel Xeon Gold 6330)",Yes,112,56,2,2,10.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.20 GHz, Intel Xeon Gold 6330N)",Yes,112,56,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.20 GHz, Intel Xeon Gold 6338N)",Yes,128,64,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.10 GHz, Intel Xeon Platinum 8352V)",Yes,144,72,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.20 GHz, Intel Xeon Platinum 8352Y)",Yes,128,64,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.60 GHz, Intel Xeon Platinum 8358)",Yes,128,64,2,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.60 GHz, Intel Xeon Platinum 8358P)",Yes,128,64,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.20 GHz, Intel Xeon Gold 6338N)",Yes,128,64,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (3.10 GHz, Intel Xeon Gold 6346)",Yes,64,32,2,2,12.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.60 GHz, Intel Xeon Gold 6348)",Yes,112,56,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (3.00 GHz, Intel Xeon Gold 6354)",Yes,72,36,2,2,12.2&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.20 GHz, Intel Xeon Platinum 8352S)",Yes,128,64,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.10 GHz, Intel Xeon Platinum 8352V)",Yes,144,72,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.20 GHz, Intel Xeon Platinum 8352Y)",Yes,128,64,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.60 GHz, Intel Xeon Platinum 8358)",Yes,128,64,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.60 GHz, Intel Xeon Platinum 8358P)",Yes,128,64,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.40 GHz, Intel Xeon Platinum 8360Y)",Yes,144,72,2,2,12.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR655 3.70 GHz, AMD EPYC 72F3",Yes,8,8,1,2,13.5&nbsp;,13.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 3.70 GHz, AMD EPYC 72F3",Yes,8,8,1,2,12.7&nbsp;,12.7&nbsp;,124,124
Lenovo Global Technology,"ThinkSystem SR655 2.00 GHz, AMD EPYC 7713P",Yes,64,64,1,2,12.5&nbsp;,12.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.45 GHz, AMD EPYC 7763",Yes,64,64,1,2,11.9&nbsp;,11.9&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 3.70 GHz, AMD EPYC 72F3",Yes,8,8,1,2,13.4&nbsp;,13.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 3.70 GHz, AMD EPYC 72F3",Yes,8,8,1,2,12.7&nbsp;,12.7&nbsp;,118,119
Lenovo Global Technology,"ThinkSystem SR635 2.45 GHz, AMD EPYC 7763",Yes,64,64,1,2,12.0&nbsp;,12.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.30 GHz, Intel Xeon Gold 6314U)",Yes,64,32,1,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (3.10 GHz, Intel Xeon Gold 6346)",Yes,64,32,2,2,12.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.60 GHz, Intel Xeon Gold 6348)",Yes,112,56,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (3.00 GHz, Intel Xeon Gold 6354)",Yes,72,36,2,2,12.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.60 GHz, Intel Xeon Platinum 8358P)",Yes,128,64,2,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.30 GHz, Intel Xeon Gold 6314U)",Yes,64,32,1,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.00 GHz, Intel Xeon Gold 6330)",Yes,112,56,2,2,10.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.20 GHz, Intel Xeon Gold 6330N)",Yes,112,56,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.00 GHz, Intel Xeon Gold 6338)",Yes,128,64,2,2,11.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.30 GHz, Intel Xeon Gold 6314U)",Yes,64,32,1,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD650 V2 (2.00 GHz, Intel Xeon Gold 6338)",Yes,128,64,2,2,11.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.40 GHz, Intel Xeon Silver 4314)",Yes,64,32,2,2,11.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.30 GHz, Intel Xeon Silver 4316)",Yes,80,40,2,2,11.4&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.20 GHz, Intel Xeon Platinum 8352S)",Yes,128,64,2,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR635 3.50 GHz, AMD EPYC 73F3",Yes,16,16,1,2,13.4&nbsp;,13.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.00 GHz, AMD EPYC 7663",Yes,56,56,1,2,11.9&nbsp;,11.9&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.00 GHz, AMD EPYC 7713",Yes,64,64,1,2,12.5&nbsp;,12.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.80 GHz, Intel Xeon Silver 4309Y)",Yes,32,16,2,2,11.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.10 GHz, Intel Xeon Silver 4310)",Yes,48,24,2,2,10.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.90 GHz, Intel Xeon Gold 6326)",Yes,64,32,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (3.60 GHz, Intel Xeon Gold 6334)",Yes,32,16,2,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.40 GHz, Intel Xeon Gold 6336Y)",Yes,96,48,2,2,12.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.10 GHz, Intel Xeon Gold 6338T)",Yes,96,48,2,2,11.4&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.80 GHz, Intel Xeon Gold 6342)",Yes,96,48,2,2,11.8&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.30 GHz, Intel Xeon Platinum 8352M)",Yes,128,64,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.40 GHz, Intel Xeon Gold 6312U)",Yes,48,24,1,2,12.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD630 V2 (3.20 GHz, Intel Xeon Gold 5315Y)",Yes,32,16,2,2,11.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD630 V2 (3.00 GHz, Intel Xeon Gold 5317)",Yes,48,24,2,2,11.4&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD630 V2 (2.10 GHz, Intel Xeon Gold 5318Y)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD630 V2 (2.20 GHz, Intel Xeon Gold 5320)",Yes,104,52,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD630 V2 (2.90 GHz, Intel Xeon Gold 6326)",Yes,64,32,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD630 V2 (2.40 GHz, Intel Xeon Gold 6336Y)",Yes,96,48,2,2,12.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD630 V2 (2.80 GHz, Intel Xeon Gold 6342)",Yes,96,48,2,2,11.8&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD630 V2 (2.30 GHz, Intel Xeon Platinum 8352M)",Yes,128,64,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD650 V2 (2.10 GHz, Intel Xeon Gold 5318Y)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD650 V2 (2.20 GHz, Intel Xeon Gold 5320)",Yes,104,52,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD650 V2 (3.60 GHz, Intel Xeon Gold 6334)",Yes,32,16,2,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD650 V2 (2.80 GHz, Intel Xeon Gold 6342)",Yes,96,48,2,2,11.8&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD650 V2 (2.30 GHz, Intel Xeon Platinum 8352M)",Yes,128,64,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD650 V2 (2.80 GHz, Intel Xeon Platinum 8362)",Yes,128,64,2,2,12.2&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.40 GHz, Intel Xeon Silver 4314)",Yes,64,32,2,2,11.2&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.30 GHz, Intel Xeon Silver 4316)",Yes,80,40,2,2,11.4&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.10 GHz, Intel Xeon Gold 5318Y)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.20 GHz, Intel Xeon Gold 5320)",Yes,104,52,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.90 GHz, Intel Xeon Gold 6326)",Yes,32,32,2,1,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (3.60 GHz, Intel Xeon Gold 6334)",Yes,32,16,2,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.40 GHz, Intel Xeon Gold 6336Y)",Yes,48,48,2,1,12.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.30 GHz, Intel Xeon Platinum 8352M)",Yes,128,64,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.40 GHz, Intel Xeon Gold 6312U)",Yes,48,24,1,2,12.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.80 GHz, Intel Xeon Silver 4309Y)",Yes,32,16,2,2,11.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.10 GHz, Intel Xeon Silver 4310)",Yes,48,24,2,2,10.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.30 GHz, Intel Xeon Silver 4310T)",Yes,40,20,2,2,10.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.10 GHz, Intel Xeon Gold 5318N)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.10 GHz, Intel Xeon Gold 5318S)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.30 GHz, Intel Xeon Gold 5320T)",Yes,80,40,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.10 GHz, Intel Xeon Gold 6338T)",Yes,48,48,2,1,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.30 GHz, Intel Xeon Platinum 8352M)",Yes,64,64,2,1,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.80 GHz, Intel Xeon Platinum 8362)",Yes,128,64,2,2,12.2&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR635 3.20 GHz, AMD EPYC 74F3",Yes,24,24,1,2,13.5&nbsp;,13.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 3.00 GHz, AMD EPYC 7313",Yes,16,16,1,2,12.5&nbsp;,12.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 3.00 GHz, AMD EPYC 7313P",Yes,16,16,1,2,12.4&nbsp;,12.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 3.20 GHz, AMD EPYC 7343",Yes,16,16,1,2,13.1&nbsp;,13.1&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.95 GHz, AMD EPYC 75F3",Yes,32,32,1,2,13.4&nbsp;,13.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.80 GHz, AMD EPYC 7543",Yes,32,32,1,2,12.5&nbsp;,12.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.80 GHz, AMD EPYC 7543P",Yes,32,32,1,2,12.5&nbsp;,12.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.30 GHz, AMD EPYC 7643",Yes,48,48,1,2,12.3&nbsp;,12.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.40 GHz, Intel Xeon Gold 6312U)",Yes,48,24,1,2,12.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (3.20 GHz, Intel Xeon Gold 5315Y)",Yes,32,16,2,2,11.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (3.00 GHz, Intel Xeon Gold 5317)",Yes,48,24,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.10 GHz, Intel Xeon Gold 5318N)",Yes,96,48,2,2,11.4&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.10 GHz, Intel Xeon Gold 5318S)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.30 GHz, Intel Xeon Gold 5320T)",Yes,80,40,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.10 GHz, Intel Xeon Gold 6338T)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.80 GHz, Intel Xeon Platinum 8362)",Yes,128,64,2,2,12.2&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.65 GHz, AMD EPYC 7413",Yes,24,24,1,2,12.3&nbsp;,12.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.85 GHz, AMD EPYC 7443",Yes,24,24,1,2,13.5&nbsp;,13.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.85 GHz, AMD EPYC 7443P",Yes,24,24,1,2,13.5&nbsp;,13.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.75 GHz, AMD EPYC 7453",Yes,28,28,1,2,11.2&nbsp;,11.2&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.10 GHz, Intel Xeon Silver 4310)",Yes,48,24,2,2,10.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.90 GHz, Intel Xeon Gold 6326)",Yes,64,32,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (3.60 GHz, Intel Xeon Gold 6334)",Yes,32,16,2,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.40 GHz, Intel Xeon Gold 6336Y)",Yes,96,48,2,2,12.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.80 GHz, Intel Xeon Gold 6342)",Yes,96,48,2,2,11.8&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.30 GHz, Intel Xeon Platinum 8352M)",Yes,128,64,2,2,11.9&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.65 GHz, AMD EPYC 7413",Yes,24,24,1,2,12.3&nbsp;,12.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.85 GHz, AMD EPYC 7443",Yes,24,24,1,2,13.4&nbsp;,13.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.85 GHz, AMD EPYC 7443P",Yes,24,24,1,2,13.4&nbsp;,13.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.75 GHz, AMD EPYC 7453",Yes,28,28,1,2,11.2&nbsp;,11.2&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.10 GHz, Intel Xeon Silver 4310)",Yes,48,24,2,2,10.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (3.20 GHz, Intel Xeon Gold 5315Y)",Yes,32,16,2,2,11.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (3.00 GHz, Intel Xeon Gold 5317)",Yes,48,24,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.10 GHz, Intel Xeon Gold 5318N)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.80 GHz, Intel Xeon Gold 6342)",Yes,96,48,2,2,11.8&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.40 GHz, Intel Xeon Silver 4314)",Yes,64,32,2,2,11.2&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.30 GHz, Intel Xeon Silver 4316)",Yes,80,40,2,2,11.4&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (3.20 GHz, Intel Xeon Gold 5315Y)",Yes,32,16,2,2,11.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (3.00 GHz, Intel Xeon Gold 5317)",Yes,48,24,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.10 GHz, Intel Xeon Gold 5318Y)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.20 GHz, Intel Xeon Gold 5320)",Yes,104,52,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.90 GHz, Intel Xeon Gold 6326)",Yes,32,32,2,1,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (3.60 GHz, Intel Xeon Gold 6334)",Yes,32,16,2,2,11.8&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.40 GHz, Intel Xeon Gold 6336Y)",Yes,48,48,2,1,12.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.80 GHz, Intel Xeon Gold 6342)",Yes,96,48,2,2,11.8&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD630 V2 (3.60 GHz, Intel Xeon Gold 6334)",Yes,32,16,2,2,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD650 V2 (2.90 GHz, Intel Xeon Gold 6326)",Yes,64,32,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD650 V2 (2.40 GHz, Intel Xeon Gold 6336Y)",Yes,96,48,2,2,12.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.30 GHz, Intel Xeon Silver 4316)",Yes,80,40,2,2,11.3&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (3.20 GHz, Intel Xeon Gold 5315Y)",Yes,32,16,2,2,11.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.10 GHz, Intel Xeon Gold 5318N)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.10 GHz, Intel Xeon Gold 5318S)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.30 GHz, Intel Xeon Gold 5320T)",Yes,80,40,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR655 3.20 GHz, AMD EPYC 74F3",Yes,24,24,1,2,13.5&nbsp;,13.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 3.00 GHz, AMD EPYC 7313",Yes,16,16,1,2,12.6&nbsp;,12.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 3.00 GHz, AMD EPYC 7313P",Yes,16,16,1,2,12.5&nbsp;,12.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 3.20 GHz, AMD EPYC 7343",Yes,16,16,1,2,13.1&nbsp;,13.2&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.10 GHz, Intel Xeon Gold 5318Y)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.20 GHz, Intel Xeon Gold 5320)",Yes,104,52,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.95 GHz, AMD EPYC 75F3",Yes,32,32,1,2,13.6&nbsp;,13.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.80 GHz, AMD EPYC 7543",Yes,32,32,1,2,12.6&nbsp;,12.7&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.80 GHz, AMD EPYC 7543P",Yes,32,32,1,2,12.6&nbsp;,12.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.30 GHz, AMD EPYC 7643",Yes,48,48,1,2,12.3&nbsp;,12.3&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.40 GHz, Intel Xeon Silver 4314)",Yes,64,32,2,2,11.2&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (3.00 GHz, Intel Xeon Gold 5317)",Yes,48,24,2,2,11.4&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.10 GHz, Intel Xeon Gold 5318Y)",Yes,96,48,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.20 GHz, Intel Xeon Gold 5320)",Yes,104,52,2,2,11.5&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR655 3.50 GHz, AMD EPYC 73F3",Yes,16,16,1,2,13.5&nbsp;,13.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR655 2.60 GHz, AMD EPYC 7513",Yes,32,32,1,2,12.4&nbsp;,12.4&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.60 GHz, AMD EPYC 7513",Yes,32,32,1,2,12.4&nbsp;,12.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.00 GHz, AMD EPYC 7663",Yes,56,56,1,2,12.0&nbsp;,12.0&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.00 GHz, AMD EPYC 7713",Yes,64,64,1,2,12.5&nbsp;,12.6&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem SR635 2.00 GHz, AMD EPYC 7713P",Yes,64,64,1,2,12.5&nbsp;,12.5&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.80 GHz, Intel Xeon Silver 4309Y)",Yes,32,16,2,2,11.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem ST650 V2 (2.30 GHz, Intel Xeon Silver 4310T)",Yes,40,20,2,2,10.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.80 GHz, Intel Xeon Silver 4309Y)",Yes,32,16,2,2,11.0&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR650 V2 (2.30 GHz, Intel Xeon Silver 4310T)",Yes,40,20,2,2,10.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SN550 V2 (2.80 GHz, Intel Xeon Silver 4309Y)",Yes,32,16,2,2,11.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.80 GHz, Intel Xeon Silver 4309Y)",Yes,32,16,2,2,11.1&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR630 V2 (2.30 GHz, Intel Xeon Silver 4310T)",Yes,40,20,2,2,10.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SD630 V2 (2.40 GHz, Intel Xeon Platinum 8368)",Yes,152,76,2,2,11.6&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkServer SR660 V2 (2.30 GHz, Intel Xeon Platinum 8380)",Yes,80,80,2,1,11.7&nbsp;,Not Run,--,--
Lenovo Global Technology,"ThinkSystem SR250 V2 (3.20 GHz, Intel Xeon E-2388G)",Yes,16,8,1,2,15.8&nbsp;,16.2&nbsp;,--,--
Lenovo Global Technology,"ThinkSystem ST50 V2 (3.20 GHz,Intel Xeon E-2388G)",Yes,16,8,1,2,15.7&nbsp;,16.1&nbsp;,--,--
